Cu,Ni,Al,r,del_r,del_EN,S,VEC,resistivity
0.1,0.44,0.46,1.3040000000000005,0.0498397431775084,0.1486236858646695,7.887435226386561,6.88,93.72467
0.1,0.46,0.44,1.306,0.0496386945839634,0.1480574212932265,7.887435226386562,7.020000000000001,93.14092
0.1,0.48,0.42,1.308,0.0493558507170123,0.1472446943016962,7.872642595048075,7.16,95.36396
0.1,0.5,0.4,1.31,0.0489897948556636,0.1461813941649209,7.842998533823632,7.3,96.94312
0.1,0.52,0.38,1.312,0.0485386443980464,0.144862003299692,7.798384030174264,7.440000000000001,98.35906
0.1,0.54,0.36,1.314,0.048,0.1432794472351145,7.738616940339962,7.58,101.34574
0.1,0.56,0.34,1.3160000000000005,0.047370877129308,0.1414248917270223,7.663447387633425,7.720000000000001,92.4072
0.1,0.58,0.32,1.318,0.0466476151587624,0.1392874725163752,7.572551175293026,7.86,81.76124
0.1,0.6,0.3,1.32,0.0458257569495584,0.1368539367354844,7.465520756459267,8.0,63.64388
0.1,0.62,0.28,1.322,0.0448998886412873,0.1341081652995073,7.341853084758449,8.14,46.015785
0.1,0.64,0.26,1.324,0.0438634243989226,0.1310305307933993,7.2009333483075055,8.28,33.2338
0.1,0.66,0.24,1.3260000000000003,0.0427083130081252,0.1275970219088203,7.042013102429582,8.420000000000002,28.691301
0.1,0.68,0.22,1.3280000000000003,0.0414246303544159,0.1237780271292121,6.86418054803389,8.56,35.700203
0.1,0.7,0.2,1.33,0.04,0.1195366052721925,6.666319445845307,8.7,41.813526
0.1,0.72,0.18,1.332,0.0384187454245971,0.1148259552540277,6.447051015143345,8.84,44.6181
0.1,0.74,0.16,1.334,0.0366606055596467,0.1095855829933846,6.20464934129189,8.98,48.523865
0.1,0.76,0.14,1.336,0.0346987031457949,0.1037352399139269,5.936913597343943,9.12,52.481106
0.1,0.78,0.12,1.338,0.0324961536185438,0.0971648084442098,5.640965809253383,9.26,56.481815
0.1,0.8,0.1,1.34,0.03,0.0897162192694274,5.312910881131571,9.4,60.15343
0.1,0.82,0.08,1.342,0.027129319932501,0.0811480129146733,4.94721718794855,9.54,59.6909
0.1,0.84,0.06,1.344,0.0237486841740758,0.071056315693962,4.53545325927004,9.68,58.698154
0.1,0.86,0.04,1.346,0.0195959179422654,0.0586600375042498,4.063228285151281,9.82,53.701984
0.1,0.88,0.02,1.348,0.014,0.0419642705167145,3.500130284303043,9.96,44.70515
0.1,0.9,0.0,1.35,0.0,0.003,2.7027398407765,10.1,28.56209
0.12,0.0,0.88,1.262,0.0324961536185438,0.094238845493777,3.050614377441308,3.96,471.53445
0.12,0.02,0.86,1.264,0.0346987031457949,0.1011304108564777,3.844225404656561,4.1,420.1212
0.12,0.04,0.84,1.266,0.0366606055596467,0.1072462586760022,4.403456080120489,4.24,374.5052
0.12,0.06,0.82,1.2679999999999998,0.0384187454245971,0.1127127322000491,4.871721632475676,4.38,343.17038
0.12,0.08,0.8,1.27,0.04,0.1176204063927683,5.279429549199486,4.5200000000000005,321.6943
0.12,0.1,0.78,1.2720000000000002,0.0414246303544159,0.1220367157866843,5.640965809253383,4.66,299.68674
0.12,0.12,0.76,1.274,0.0427083130081252,0.1260133326279405,5.964756680317184,4.8,283.07925
0.12,0.14,0.74,1.276,0.0438634243989226,0.1295907404099536,6.2563281737399175,4.94,269.78055
0.12,0.16,0.72,1.278,0.0448998886412873,0.1328012048138117,6.519569316352625,5.08,256.7156
0.12,0.18,0.7,1.28,0.0458257569495584,0.135670777988482,6.757351507138872,5.219999999999999,243.30904
0.12,0.2,0.68,1.282,0.0466476151587624,0.1382206930962219,6.9718684341117,5.359999999999999,227.423
0.12,0.22,0.66,1.2840000000000005,0.047370877129308,0.1404683594265982,7.164838242718788,5.5,216.57687
0.12,0.24,0.64,1.286,0.048,0.1424280871176748,7.337631237787943,5.64,204.97887
0.12,0.26,0.62,1.288,0.0485386443980464,0.1441116234035269,7.491354387591509,5.779999999999999,192.97629
0.12,0.28,0.6,1.29,0.0489897948556636,0.1455285538992261,7.626909322428712,5.92,178.24548
0.12,0.3,0.58,1.292,0.0493558507170123,0.1466866047054058,7.745033300586653,6.0600000000000005,161.19147
0.12,0.32,0.56,1.294,0.0496386945839634,0.1475918696947768,7.846328789471546,6.199999999999999,145.77531
0.12,0.34,0.54,1.2960000000000005,0.0498397431775084,0.1482489797604016,7.931285167287415,6.340000000000001,134.02646
0.12,0.36,0.52,1.298,0.0499599839871872,0.1486612256104461,8.000294792719112,6.48,122.79196
0.12,0.38,0.5,1.3,0.05,0.1488306420062749,8.053664920232931,6.619999999999999,107.89507
0.12,0.4,0.48,1.302,0.0499599839871872,0.1487580586052398,8.091626449092853,6.76,99.99673
0.12,0.42,0.46,1.3040000000000005,0.0498397431775084,0.1484431204199102,8.114340170864416,6.9,98.976456
0.12,0.44,0.44,1.306,0.0496386945839634,0.1478842790833426,8.121900957515647,7.040000000000001,96.51998
0.12,0.46,0.42,1.3080000000000005,0.0493558507170123,0.1470787544140892,8.114340170864416,7.18,99.29406
0.12,0.48,0.4,1.31,0.0489897948556636,0.1460224640252313,8.091626449092853,7.319999999999999,97.26121
0.12,0.5,0.38,1.312,0.0485386443980464,0.1447099167299877,8.053664920232931,7.460000000000001,96.98757
0.12,0.52,0.36,1.314,0.048,0.1431340630318303,8.00029479271911,7.6,97.327446
0.12,0.54,0.34,1.3160000000000005,0.047370877129308,0.1412860927338567,7.931285167287415,7.74,93.97098
0.12,0.56,0.32,1.318,0.0466476151587624,0.1391551651933911,7.846328789471546,7.88,79.8885
0.12,0.58,0.3,1.32,0.0458257569495584,0.1367280512550368,7.745033300586653,8.02,60.881184
0.12,0.6,0.28,1.322,0.0448998886412873,0.1339886562362649,7.626909322428713,8.16,44.247692
0.12,0.62,0.26,1.324,0.0438634243989226,0.1309173785255417,7.49135438759151,8.299999999999999,34.077763
0.12,0.64,0.24,1.326,0.0427083130081252,0.1274902349201694,7.337631237787943,8.440000000000001,27.912327
0.12,0.66,0.22,1.3280000000000003,0.0414246303544159,0.1236776455144582,7.164838242718788,8.58,32.860905
0.12,0.68,0.2,1.33,0.04,0.1194427059305003,6.9718684341117,8.72,43.02763
0.12,0.7,0.18,1.332,0.0384187454245971,0.114738659570347,6.757351507138871,8.86,46.276005
0.12,0.72,0.16,1.334,0.0366606055596467,0.1095050683758518,6.519569316352625,9.0,49.761692
0.12,0.74,0.14,1.336,0.0346987031457949,0.103661757654402,6.2563281737399175,9.14,53.527363
0.12,0.76,0.12,1.338,0.0324961536185438,0.0970987126588194,5.964756680317184,9.28,56.623104
0.12,0.78,0.1,1.34,0.03,0.0896580169310028,5.640965809253383,9.420000000000002,60.874584
0.12,0.8,0.08,1.342,0.027129319932501,0.081098458678325,5.279429549199485,9.56,62.90238
0.12,0.82,0.06,1.344,0.0237486841740758,0.0710166177735887,4.871721632475676,9.7,61.157368
0.12,0.84,0.04,1.346,0.0195959179422654,0.0586324142433176,4.403456080120489,9.84,56.62559
0.12,0.86,0.02,1.348,0.014,0.0419542608086472,3.844225404656561,9.98,48.093975
0.12,0.88,0.0,1.35,0.0,0.0032496153618543,3.050614377441308,10.12,29.866465
0.14,0.0,0.86,1.264,0.0346987031457949,0.1006262391228052,3.366866414821585,4.12,444.7286
0.14,0.02,0.84,1.266,0.0366606055596467,0.1067822082558699,4.156610116652528,4.26,384.4424
0.14,0.04,0.82,1.268,0.0384187454245971,0.1122819664950698,4.711881370352884,4.4,340.51663
0.14,0.06,0.8,1.27,0.04,0.1172179167192455,5.17609091075337,4.540000000000001,315.4603
0.14,0.08,0.78,1.2720000000000002,0.041424630354416,0.1216587029357126,5.579641394348056,4.68,294.93246
0.14,0.1,0.76,1.274,0.0427083130081252,0.1256568342749409,5.936913597343944,4.82,280.04483
0.14,0.12,0.74,1.276,0.0438634243989226,0.1292533945395631,6.2563281737399175,4.96,268.04977
0.14,0.14,0.72,1.278,0.0448998886412873,0.1324810929906603,6.543405065827411,5.1000000000000005,256.91193
0.14,0.16,0.7,1.28,0.0458257569495584,0.1353663178194634,6.80202672537491,5.24,245.56708
0.14,0.18,0.68,1.282,0.0466476151587624,0.1379305622405708,7.035057412432025,5.38,229.43031
0.14,0.2,0.66,1.2840000000000005,0.047370877129308,0.1401914405375734,7.244683045823355,5.52,220.56638
0.14,0.22,0.64,1.286,0.048,0.1421634270830581,7.4326132951039074,5.66,210.83652
0.14,0.24,0.62,1.288,0.0485386443980464,0.1438584026047835,7.600209194098706,5.8,200.29016
0.14,0.26,0.6,1.29,0.0489897948556636,0.1452860626488307,7.748567542288532,5.94,186.0177
0.14,0.28,0.58,1.292,0.0493558507170123,0.1464542249305221,7.878578783582856,6.08,171.0076
0.14,0.3,0.56,1.294,0.0496386945839634,0.1473690605249283,7.990967831791931,6.220000000000001,157.67322
0.14,0.32,0.54,1.2960000000000005,0.0498397431775084,0.1480352660685958,8.086323486152295,6.36,144.42093
0.14,0.34,0.52,1.298,0.0499599839871872,0.1484561888235043,8.165119936693321,6.5,132.09064
0.14,0.36,0.5,1.3,0.05,0.1486339126848243,8.227732599804538,6.64,118.18226
0.14,0.38,0.48,1.302,0.0499599839871872,0.1485693104244614,8.274449752528913,6.779999999999999,109.64625
0.14,0.4,0.46,1.3040000000000005,0.0498397431775084,0.1482620652763207,8.305480941935954,6.92,104.56252
0.14,0.42,0.44,1.306,0.0496386945839634,0.1477106631221997,8.320962819020261,7.0600000000000005,101.66588
0.14,0.44,0.42,1.3080000000000005,0.0493558507170123,0.1469123548242283,8.320962819020261,7.2,101.60087
0.14,0.46,0.4,1.31,0.0489897948556636,0.1458630864886657,8.305480941935954,7.340000000000001,96.8722
0.14,0.48,0.38,1.312,0.0485386443980464,0.1445573934463401,8.274449752528913,7.48,96.814735
0.14,0.5,0.36,1.314,0.048,0.1429882512656196,8.227732599804536,7.62,99.49926
0.14,0.52,0.34,1.3160000000000005,0.047370877129308,0.1411468738584032,8.165119936693321,7.76,98.78323
0.14,0.54,0.32,1.318,0.0466476151587624,0.1390224442311383,8.086323486152295,7.9,81.28202
0.14,0.56,0.3,1.3200000000000005,0.0458257569495584,0.136601756943313,7.990967831791931,8.040000000000001,61.01125
0.14,0.58,0.28,1.322,0.0448998886412873,0.1338687416837851,7.878578783582856,8.18,44.190968
0.14,0.6,0.26,1.324,0.0438634243989226,0.1308038225741128,7.748567542288533,8.32,33.698
0.14,0.62,0.24,1.326,0.0427083130081252,0.1273830443975962,7.600209194098706,8.46,28.784084
0.14,0.64,0.22,1.3280000000000003,0.0414246303544159,0.1235768586750771,7.4326132951039074,8.6,30.751812
0.14,0.66,0.2,1.33,0.04,0.1193483975594141,7.244683045823357,8.74,40.27449
0.14,0.68,0.18,1.3320000000000003,0.0384187454245971,0.114650948535108,7.035057412432025,8.879999999999999,47.548206
0.14,0.7,0.16,1.334,0.0366606055596467,0.109424128966147,6.80202672537491,9.02,51.143932
0.14,0.72,0.14,1.336,0.0346987031457949,0.103587837123863,6.543405065827411,9.159999999999998,54.62689
0.14,0.74,0.12,1.338,0.0324961536185438,0.0970321596173144,6.2563281737399175,9.3,57.868664
0.14,0.76,0.1,1.34,0.03,0.0895993303546404,5.936913597343943,9.44,61.095734
0.14,0.78,0.08,1.3420000000000003,0.0271293199325011,0.0810483806130634,5.579641394348056,9.58,65.02907
0.14,0.8,0.06,1.344,0.0237486841740758,0.0709763340839747,5.176090910753372,9.72,64.35627
0.14,0.82,0.04,1.346,0.0195959179422654,0.0586040954200301,4.711881370352884,9.859999999999998,58.977978
0.14,0.84,0.02,1.348,0.014,0.0419432950541561,4.156610116652528,10.000000000000002,49.476284
0.14,0.86,0.0,1.35,0.0,0.0034698703145794,3.366866414821585,10.14,31.997583
0.16,0.0,0.84,1.266,0.0366606055596467,0.1063157561229754,3.6554153773427656,4.28,409.70486
0.16,0.02,0.82,1.268,0.0384187454245971,0.1118491841722593,4.441199657410138,4.42,346.66165
0.16,0.04,0.8,1.27,0.04,0.1168136978269243,4.992414899155793,4.5600000000000005,311.46347
0.16,0.06,0.78,1.2720000000000002,0.041424630354416,0.1212791820552892,5.452467006427155,4.699999999999999,287.58884
0.16,0.08,0.76,1.274,0.0427083130081252,0.1252990023902823,5.851753432963831,4.84,274.409
0.16,0.1,0.74,1.276,0.0438634243989226,0.1289148556218405,6.20464934129189,4.98,263.7348
0.16,0.12,0.72,1.278,0.0448998886412873,0.1321599031476641,6.519569316352625,5.12,253.66934
0.16,0.14,0.7,1.28,0.0458257569495584,0.1350608751637571,6.80202672537491,5.26,243.77075
0.16,0.16,0.68,1.282,0.0466476151587624,0.1376395292058207,7.055896881193276,5.4,228.53694
0.16,0.18,0.66,1.284,0.047370877129308,0.1399136876792259,7.2840362746688925,5.539999999999999,221.7009
0.16,0.2,0.64,1.286,0.048,0.1418979915291262,7.488622348733689,5.68,213.54492
0.16,0.22,0.62,1.2880000000000005,0.0485386443980464,0.1436044567553527,7.671355501939884,5.82,203.31615
0.16,0.24,0.6,1.29,0.0489897948556636,0.1450428902083793,7.833586599320941,5.96,191.1101
0.16,0.26,0.58,1.292,0.0493558507170123,0.1462212022929642,7.9764012539678895,6.1,178.03435
0.16,0.28,0.56,1.294,0.0496386945839634,0.1471456421373055,8.100677565313347,6.24,166.62485
0.16,0.3,0.54,1.296,0.0498397431775084,0.1478209728015614,8.207126778997894,6.38,151.45653
0.16,0.32,0.52,1.298,0.0499599839871872,0.1482505986497187,8.296322506083415,6.52,139.58899
0.16,0.34,0.5,1.3,0.05,0.148436653155479,8.368721994303963,6.66,127.421364
0.16,0.36,0.48,1.302,0.0499599839871872,0.1483800525677221,8.424681682625732,6.799999999999999,119.23826
0.16,0.38,0.46,1.3040000000000005,0.0498397431775084,0.1480805186376654,8.464468495897226,6.94,112.769554
0.16,0.4,0.44,1.306,0.0496386945839634,0.1475365717373152,8.488267840617013,7.08,109.296684
0.16,0.42,0.42,1.3080000000000005,0.0493558507170123,0.1467454939682986,8.496188931050089,7.22,103.71254
0.16,0.44,0.4,1.31,0.0489897948556636,0.1457032600870686,8.488267840617013,7.36,98.86036
0.16,0.46,0.38,1.3120000000000005,0.0485386443980464,0.1444044320649472,8.464468495897226,7.5,98.85038
0.16,0.48,0.36,1.314,0.048,0.1428420106271259,8.424681682625732,7.64,104.56559
0.16,0.5,0.34,1.316,0.047370877129308,0.1410072338569903,8.368721994303963,7.779999999999999,98.33515
0.16,0.52,0.32,1.318,0.0466476151587624,0.1388893084438106,8.296322506083417,7.92,81.54331
0.16,0.54,0.3,1.32,0.0458257569495584,0.136475052665313,8.207126778997894,8.06,61.83448
0.16,0.56,0.28,1.3220000000000005,0.0448998886412873,0.1337484205514217,8.100677565313347,8.200000000000001,45.12038
0.16,0.58,0.26,1.324,0.0438634243989226,0.1306898618868348,7.9764012539678895,8.34,32.855133
0.16,0.6,0.24,1.326,0.0427083130081252,0.1272754493215403,7.833586599320941,8.48,28.967138
0.16,0.62,0.22,1.3280000000000003,0.0414246303544159,0.1234756656187768,7.671355501939884,8.62,29.9378
0.16,0.64,0.2,1.33,0.04,0.1192536791885264,7.488622348733689,8.76,37.44771
0.16,0.66,0.18,1.3320000000000003,0.0384187454245971,0.1145628211943123,7.2840362746688925,8.900000000000002,47.44527
0.16,0.68,0.16,1.334,0.0366606055596467,0.1093427638209314,7.055896881193276,9.04,51.627556
0.16,0.7,0.14,1.336,0.0346987031457949,0.1035134773833822,6.80202672537491,9.18,55.268177
0.16,0.72,0.12,1.338,0.0324961536185438,0.0969651483781672,6.519569316352625,9.32,58.836086
0.16,0.74,0.1,1.34,0.03,0.0895401585881999,6.20464934129189,9.46,62.092243
0.16,0.76,0.08,1.342,0.027129319932501,0.0809977777472937,5.851753432963831,9.6,65.309586
0.16,0.78,0.06,1.344,0.0237486841740758,0.0709354636271589,5.452467006427155,9.74,67.00603
0.16,0.8,0.04,1.346,0.0195959179422654,0.0585750800255535,4.992414899155793,9.88,62.18983
0.16,0.82,0.02,1.348,0.014,0.0419313725031747,4.441199657410138,10.02,51.7505
0.16,0.84,0.0,1.35,0.0,0.0036660605559646,3.6554153773427656,10.16,34.055244
0.18,0.0,0.82,1.2679999999999998,0.0384187454245971,0.1114143617313315,3.9191654493391233,4.44,374.064
0.18,0.02,0.8,1.27,0.04,0.1164077317019792,4.700893717451795,4.58,309.59106
0.18,0.04,0.78,1.272,0.0414246303544159,0.1208981389434923,5.2479515260683245,4.72,281.98413
0.18,0.06,0.76,1.274,0.0427083130081252,0.1249398255161258,5.703739576281678,4.86,265.897
0.18,0.08,0.74,1.276,0.0438634243989226,0.1285751142328871,6.098649708150525,5.0,256.7389
0.18,0.1,0.72,1.278,0.0448998886412873,0.1318376274058357,6.447051015143345,5.140000000000001,247.04924
0.18,0.12,0.7,1.28,0.0458257569495584,0.1347544433404701,6.757351507138872,5.279999999999999,239.08269
0.18,0.14,0.68,1.282,0.0466476151587624,0.1373475882569474,7.035057412432025,5.42,224.61903
0.18,0.16,0.66,1.284,0.047370877129308,0.1396350958749267,7.2840362746688925,5.5600000000000005,219.79538
0.18,0.18,0.64,1.286,0.048,0.1416317760956205,7.507136108817975,5.699999999999999,213.1463
0.18,0.2,0.62,1.288,0.0485386443980464,0.1433497820019269,7.706525086808414,5.84,203.51735
0.18,0.22,0.6,1.29,0.0489897948556636,0.1447990331459432,7.883893438400867,5.98,192.96255
0.18,0.24,0.58,1.2919999999999998,0.0493558507170123,0.1459875337143551,8.040580842239047,6.119999999999999,181.95827
0.18,0.26,0.56,1.294,0.0496386945839634,0.146921611752662,8.17766056693713,6.26,170.39651
0.18,0.28,0.54,1.296,0.0498397431775084,0.1476060974350313,8.295997043758058,6.4,157.09436
0.18,0.3,0.52,1.298,0.0499599839871872,0.1480444527836148,8.39628633016776,6.540000000000001,145.25305
0.18,0.32,0.5,1.3,0.05,0.1482388613016167,8.479085094932802,6.68,134.53683
0.18,0.34,0.48,1.302,0.0499599839871872,0.1481902830822587,8.544831608363904,6.82,128.7581
0.18,0.36,0.46,1.304,0.0498397431775084,0.1478984786940013,8.593860957232794,6.96,121.699005
0.18,0.38,0.44,1.306,0.0496386945839634,0.1473620032437126,8.626415925817032,7.1,113.59072
0.18,0.4,0.42,1.308,0.0493558507170123,0.1465781702710194,8.64265448388559,7.24,106.502
0.18,0.42,0.4,1.31,0.0489897948556636,0.1455429833416918,8.64265448388559,7.38,104.425545
0.18,0.44,0.38,1.312,0.0485386443980464,0.1442510311921546,8.62641592581703,7.520000000000001,104.37344
0.18,0.46,0.36,1.314,0.048,0.1426953397977662,8.593860957232794,7.66,105.167
0.18,0.48,0.34,1.316,0.047370877129308,0.1408671714772465,8.544831608363904,7.799999999999999,95.11389
0.18,0.5,0.32,1.318,0.0466476151587624,0.1387557566373373,8.479085094932802,7.94,81.85487
0.18,0.52,0.3,1.32,0.0458257569495584,0.1363479372781267,8.396286330167761,8.08,62.94904
0.18,0.54,0.28,1.322,0.0448998886412873,0.1336276917408962,8.295997043758058,8.22,46.37977
0.18,0.56,0.26,1.324,0.0438634243989226,0.1305754954039998,8.17766056693713,8.36,32.932392
0.18,0.58,0.24,1.326,0.0427083130081252,0.1271674486651359,8.040580842239047,8.5,28.423662
0.18,0.6,0.22,1.3279999999999998,0.0414246303544159,0.1233740653460036,7.883893438400868,8.64,29.724966
0.18,0.62,0.2,1.33,0.04,0.1191585498401184,7.706525086808414,8.78,35.70869
0.18,0.64,0.18,1.3320000000000003,0.0384187454245971,0.114474276586489,7.507136108817975,8.920000000000002,44.744373
0.18,0.66,0.16,1.334,0.0366606055596467,0.1092609719890867,7.284036274668893,9.06,51.917973
0.18,0.68,0.14,1.336,0.0346987031457949,0.103438677485745,7.035057412432024,9.2,55.558514
0.18,0.7,0.12,1.338,0.0324961536185438,0.0968976779907547,6.757351507138872,9.34,59.327183
0.18,0.72,0.1,1.34,0.03,0.0894805006691401,6.447051015143344,9.48,63.0425
0.18,0.74,0.08,1.342,0.027129319932501,0.080946649096797,6.098649708150525,9.62,65.59837
0.18,0.76,0.06,1.344,0.0237486841740758,0.0708940053883259,5.703739576281677,9.76,69.08189
0.18,0.78,0.04,1.3460000000000003,0.0195959179422654,0.0585453670242146,5.2479515260683245,9.9,64.80829
0.18,0.8,0.02,1.348,0.014,0.0419184923393005,4.700893717451794,10.04,54.034054
0.18,0.82,0.0,1.35,0.0,0.0038418745424597,3.9191654493391233,10.18,36.0303
0.2,0.0,0.8,1.27,0.04,0.1159999999999999,4.160345749296494,4.6000000000000005,335.47095
0.2,0.02,0.78,1.2720000000000002,0.0414246303544159,0.1205155591614625,4.937916584280041,4.74,277.707
0.2,0.04,0.76,1.274,0.0427083130081252,0.1245792920191794,5.480710335838562,4.880000000000001,257.67108
0.2,0.06,0.74,1.276,0.0438634243989226,0.1282341608152834,5.932122091384087,5.02,247.00644
0.2,0.08,0.72,1.278,0.0448998886412873,0.1315142577821887,6.322537621917695,5.16,237.0462
0.2,0.1,0.7,1.28,0.0458257569495584,0.1344470155860664,6.666319445845307,5.3,231.51605
0.2,0.12,0.68,1.282,0.0466476151587624,0.1370547335920944,6.9718684341117,5.44,218.03416
0.2,0.14,0.66,1.2840000000000005,0.047370877129308,0.1393556600931586,7.244683045823355,5.58,213.77051
0.2,0.16,0.64,1.286,0.048,0.1413647763765782,7.488622348733689,5.720000000000001,209.64836
0.2,0.18,0.62,1.288,0.0485386443980464,0.1430943744526666,7.706525086808414,5.859999999999999,200.56639
0.2,0.2,0.6,1.29,0.0489897948556636,0.1445544879967411,7.9005492631851135,6.0,191.60114
0.2,0.22,0.58,1.292,0.0493558507170123,0.1457532160880163,8.07237392123469,6.140000000000001,182.50002
0.2,0.24,0.56,1.294,0.0496386945839634,0.1466969665671379,8.223326395124001,6.279999999999999,170.90704
0.2,0.26,0.54,1.296,0.0498397431775084,0.1473906374231415,8.354466285297555,6.420000000000001,160.51091
0.2,0.28,0.52,1.298,0.0499599839871872,0.1478377489006105,8.46664283484364,6.5600000000000005,148.94568
0.2,0.3,0.5,1.3,0.05,0.1480405349895763,8.560535158932865,6.7,139.52138
0.2,0.32,0.48,1.302,0.0499599839871872,0.1479999999999999,8.636680948908461,6.84,135.39595
0.2,0.34,0.46,1.3040000000000005,0.0498397431775084,0.1477159436215331,8.695497122886682,6.98,128.1153
0.2,0.36,0.44,1.306,0.0496386945839634,0.1471869559437927,8.737294627068314,7.12,118.536224
0.2,0.38,0.42,1.308,0.0493558507170123,0.1464103821455294,8.762288809001323,7.26,116.29701
0.2,0.4,0.4,1.31,0.0489897948556636,0.1453822547630899,8.770606276636803,7.4,111.04888
0.2,0.42,0.38,1.312,0.0485386443980464,0.1440971894243603,8.762288809001323,7.540000000000001,108.8656
0.2,0.44,0.36,1.314,0.048,0.1425482374496436,8.737294627068314,7.680000000000001,101.850334
0.2,0.46,0.34,1.3160000000000005,0.047370877129308,0.1407266854580181,8.69549712288668,7.82,91.27813
0.2,0.48,0.32,1.318,0.0466476151587624,0.1386217876093075,8.636680948908461,7.96,79.86147
0.2,0.5,0.3,1.32,0.0458257569495584,0.1362204096308625,8.560535158932865,8.1,63.51894
0.2,0.52,0.28,1.322,0.0448998886412873,0.133506554146229,8.46664283484364,8.24,47.50851
0.2,0.54,0.26,1.324,0.0438634243989226,0.1304607220584034,8.354466285297555,8.38,34.142338
0.2,0.56,0.24,1.3260000000000003,0.0427083130081252,0.1270590413941486,8.223326395124001,8.520000000000001,28.238863
0.2,0.58,0.22,1.3279999999999998,0.0414246303544159,0.1232720568498797,8.072373921234687,8.66,27.858587
0.2,0.6,0.2,1.33,0.04,0.1190630085290976,7.9005492631851135,8.799999999999999,35.090656
0.2,0.62,0.18,1.3320000000000003,0.0384187454245971,0.1143853137426303,7.706525086808414,8.940000000000001,42.52538
0.2,0.64,0.16,1.334,0.0366606055596467,0.1091787525116493,7.488622348733689,9.080000000000002,51.95065
0.2,0.66,0.14,1.336,0.0346987031457949,0.1033634364753803,7.244683045823356,9.22,55.872036
0.2,0.68,0.12,1.338,0.0324961536185438,0.0968297474952815,6.971868434111701,9.36,59.755848
0.2,0.7,0.1,1.34,0.03,0.0894203556244325,6.666319445845306,9.5,63.82547
0.2,0.72,0.08,1.342,0.027129319932501,0.0808949936646266,6.322537621917696,9.64,66.494934
0.2,0.74,0.06,1.344,0.0237486841740758,0.0708519583356733,5.932122091384087,9.78,69.30235
0.2,0.76,0.04,1.346,0.0195959179422654,0.0585149553533111,5.480710335838562,9.92,67.08651
0.2,0.78,0.02,1.348,0.014,0.0419046536795139,4.937916584280041,10.06,56.29543
0.2,0.8,0.0,1.35,0.0,0.004,4.160345749296494,10.2,37.65492
0.22,0.0,0.78,1.2720000000000002,0.0414246303544159,0.1201314280278062,4.380712791340496,4.76,294.89297
0.22,0.02,0.76,1.274,0.0427083130081252,0.1242173900868955,5.154019569266032,4.9,250.36722
0.22,0.04,0.74,1.276,0.0438634243989226,0.1278919856754127,5.692437026156727,5.039999999999999,235.55746
0.22,0.06,0.72,1.278,0.0448998886412873,0.1311897861877973,6.139354180367012,5.18,227.31094
0.22,0.08,0.7,1.28,0.0458257569495584,0.1341385850529219,6.525150227835412,5.319999999999999,220.81525
0.22,0.1,0.68,1.282,0.0466476151587624,0.1367609593414728,6.86418054803389,5.46,209.61136
0.22,0.12,0.66,1.2840000000000005,0.047370877129308,0.1390753752466624,7.164838242718788,5.6,204.77272
0.22,0.14,0.64,1.286,0.048,0.1410969879196575,7.4326132951039074,5.74,203.03172
0.22,0.16,0.62,1.2880000000000005,0.0485386443980464,0.1428382301766581,7.671355501939884,5.879999999999999,194.88821
0.22,0.18,0.6,1.29,0.0489897948556636,0.1443092512626961,7.883893438400867,6.02,187.01617
0.22,0.2,0.58,1.292,0.0493558507170123,0.1455182462786023,8.07237392123469,6.16,179.71138
0.22,0.22,0.56,1.294,0.0496386945839634,0.1464717037519533,8.238463649335397,6.300000000000001,168.63005
0.22,0.24,0.54,1.296,0.0498397431775084,0.1471745901981723,8.383476288700182,6.44,160.7956
0.22,0.26,0.52,1.298,0.0499599839871872,0.1476304846567943,8.508456251598894,6.58,150.2401
0.22,0.28,0.5,1.3,0.05,0.1478416720684664,8.614235838824499,6.720000000000001,143.07335
0.22,0.3,0.48,1.302,0.0499599839871872,0.1478092013373997,8.701475188124277,6.859999999999999,139.05003
0.22,0.32,0.46,1.3040000000000005,0.0498397431775084,0.1475329115824668,8.770690638646993,7.0,132.1589
0.22,0.34,0.44,1.306,0.0496386945839634,0.1470114281272037,8.822274967937956,7.140000000000001,125.76318
0.22,0.36,0.42,1.308,0.0493558507170123,0.14624212799327,8.85651168546836,7.279999999999999,123.34094
0.22,0.38,0.4,1.31,0.0489897948556636,0.1452210728510155,8.873584776968292,7.42,116.270485
0.22,0.4,0.38,1.312,0.0485386443980464,0.143942905347919,8.873584776968292,7.56,110.668724
0.22,0.42,0.36,1.314,0.048,0.1424007022454593,8.85651168546836,7.7,98.94442
0.22,0.44,0.34,1.3160000000000005,0.047370877129308,0.1405857745292886,8.822274967937956,7.84,87.95712
0.22,0.46,0.32,1.318,0.0466476151587624,0.1384874001488943,8.770690638646993,7.98,77.32395
0.22,0.48,0.3,1.32,0.0458257569495584,0.1360924685645755,8.701475188124277,8.12,63.68083
0.22,0.5,0.28,1.322,0.0448998886412873,0.1333850066536714,8.614235838824499,8.26,48.3194
0.22,0.52,0.26,1.324,0.0438634243989226,0.1303455407752792,8.508456251598894,8.4,34.82734
0.22,0.54,0.24,1.3260000000000003,0.0427083130081252,0.1269502264669109,8.383476288700182,8.540000000000001,27.73012
0.22,0.56,0.22,1.3280000000000003,0.0414246303544159,0.1231696391161392,8.238463649335397,8.68,26.545355
0.22,0.58,0.2,1.33,0.04,0.1189670542629344,8.072373921234687,8.819999999999999,33.136997
